id;link;nama_usaha;kategori;alamat;no_telp;jenis_platform;maps
907;https://www.tokopedia.com/toko-tapis-rani-bordir;toko tapis rani bordir;Fashion Wanita;Kab. Lampung Utara;;Tokopedia;
908;https://www.tokopedia.com/icha-tapislampung;Icha Tapislampung;Fashion Wanita;Kab. Pesawaran;;Tokopedia;
909;https://www.tokopedia.com/archive--oema--163073877;-oema-;Fashion Pria;Bandar Lampung;;Tokopedia;
910;https://www.tokopedia.com/toko-tapis-rani-bordir;toko tapis rani bordir;;Kab. Lampung Utara;;Tokopedia;
911;https://www.tokopedia.com/diyahchan;diyahchan;;Kab. Tanggamus;;Tokopedia;
912;https://www.tokopedia.com/snailycraft;Maharani tapis lampung;;Bandar Lampung;;Tokopedia;
913;https://www.tokopedia.com/batikgabovira;BatikGaboviraXJelinArt;;Bandar Lampung;;Tokopedia;
914;https://www.tokopedia.com/nusantara-text;Nusantara Text;;Bandar Lampung;;Tokopedia;
915;https://www.tokopedia.com/kanjeng-siger;kanjeng siger;;Bandar Lampung;;Tokopedia;
916;https://www.tokopedia.com/melly-jaya-textile;MELLY JAYA TEXTILE;;Kab. Lampung Selatan;;Tokopedia;
917;https://www.tokopedia.com/toko-tapis-rani-bordir;toko tapis rani bordir;;Kab. Lampung Utara;;Tokopedia;
918;https://www.tokopedia.com/melly-jaya-textile;MELLY JAYA TEXTILE;;Kab. Lampung Selatan;;Tokopedia;
919;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
920;https://www.tokopedia.com/sefti-tapis;Sefti tapis;;Bandar Lampung;;Tokopedia;
921;https://www.tokopedia.com/rajawijaya;rajawijaya;;Kab. Lampung Tengah;;Tokopedia;
922;https://www.tokopedia.com/snailycraft;Maharani tapis lampung;;Bandar Lampung;;Tokopedia;
923;https://www.tokopedia.com/seftia-sahwan-tapis-lampung;Seftia sahwan tapis lampung;;Bandar Lampung;;Tokopedia;
924;https://www.tokopedia.com/snailycraft;Maharani tapis lampung;;Bandar Lampung;;Tokopedia;
925;https://www.tokopedia.com/toko-tapis-rani-bordir;toko tapis rani bordir;;Kab. Lampung Utara;;Tokopedia;
926;https://www.tokopedia.com/toko-tapis-rani-bordir;toko tapis rani bordir;;Kab. Lampung Utara;;Tokopedia;
927;https://www.tokopedia.com/sefti-tapis;Sefti tapis;;Bandar Lampung;;Tokopedia;
928;https://www.tokopedia.com/sellacraft;Sellacraft_NEW;;Bandar Lampung;;Tokopedia;
929;https://www.tokopedia.com/snailycraft;Maharani tapis lampung;;Bandar Lampung;;Tokopedia;
930;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
931;https://www.tokopedia.com/snailycraft;Maharani tapis lampung;;Bandar Lampung;;Tokopedia;
932;https://www.tokopedia.com/sellacraft;Sellacraft_NEW;;Bandar Lampung;;Tokopedia;
933;https://www.tokopedia.com/toko-tapis-rani-bordir;toko tapis rani bordir;;Kab. Lampung Utara;;Tokopedia;
934;https://www.tokopedia.com/desti-tapis;desti tapis;;Bandar Lampung;;Tokopedia;
935;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
936;https://www.tokopedia.com/seftia-sahwan-tapis-lampung;Seftia sahwan tapis lampung;;Bandar Lampung;;Tokopedia;
937;https://www.tokopedia.com/seftia-sahwan-tapis-lampung;Seftia sahwan tapis lampung;;Bandar Lampung;;Tokopedia;
938;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
939;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
940;https://www.tokopedia.com/sefti-tapis;Sefti tapis;;Bandar Lampung;;Tokopedia;
941;https://www.tokopedia.com/snailycraft;Maharani tapis lampung;;Bandar Lampung;;Tokopedia;
942;https://www.tokopedia.com/archive-samboraz-1718150;Fadilah Bordir Tapis Lampung;;Bandar Lampung;;Tokopedia;
943;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
944;https://www.tokopedia.com/seftia-sahwan-tapis-lampung;Seftia sahwan tapis lampung;;Bandar Lampung;;Tokopedia;
945;https://www.tokopedia.com/seftia-sahwan-tapis-lampung;Seftia sahwan tapis lampung;;Bandar Lampung;;Tokopedia;
946;https://www.tokopedia.com/sella-tapis;Sella Tapis;;Bandar Lampung;;Tokopedia;
947;https://www.tokopedia.com/sefti-tapis;Sefti tapis;;Bandar Lampung;;Tokopedia;
948;https://www.tokopedia.com/snailycraft;Maharani tapis lampung;;Bandar Lampung;;Tokopedia;
949;https://www.tokopedia.com/nitapis-lampung;Nitapis lampung;;Bandar Lampung;;Tokopedia;
950;https://www.tokopedia.com/sellacraft;Sellacraft_NEW;;Bandar Lampung;;Tokopedia;
951;https://www.tokopedia.com/supplier-tapis;Supplier tapis;;Kab. Pesawaran;;Tokopedia;
952;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
953;https://www.tokopedia.com/sefti-tapis;Sefti tapis;;Bandar Lampung;;Tokopedia;
954;https://www.tokopedia.com/supplier-tapis;Supplier tapis;;Kab. Pesawaran;;Tokopedia;
955;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
956;https://www.tokopedia.com/yn146;Yn146;;Kab. Lampung Tengah;;Tokopedia;
957;https://www.tokopedia.com/seftia-sahwan-tapis-lampung;Seftia sahwan tapis lampung;;Bandar Lampung;;Tokopedia;
958;https://www.tokopedia.com/rajawijaya;rajawijaya;;Kab. Lampung Tengah;;Tokopedia;
959;https://www.tokopedia.com/sellacraft;Sellacraft_NEW;;Bandar Lampung;;Tokopedia;
960;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
961;https://www.tokopedia.com/seftia-sahwan-tapis-lampung;Seftia sahwan tapis lampung;;Bandar Lampung;;Tokopedia;
962;https://www.tokopedia.com/nitapis-lampung;Nitapis lampung;;Bandar Lampung;;Tokopedia;
963;https://www.tokopedia.com/sefti-tapis;Sefti tapis;;Bandar Lampung;;Tokopedia;
964;https://www.tokopedia.com/sefti-tapis;Sefti tapis;;Bandar Lampung;;Tokopedia;
965;https://www.tokopedia.com/snailycraft;Maharani tapis lampung;;Bandar Lampung;;Tokopedia;
966;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
967;https://www.tokopedia.com/snailycraft;Maharani tapis lampung;;Bandar Lampung;;Tokopedia;
968;https://www.tokopedia.com/desti-tapis;desti tapis;;Bandar Lampung;;Tokopedia;
969;https://www.tokopedia.com/sellacraft;Sellacraft_NEW;;Bandar Lampung;;Tokopedia;
970;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
971;https://www.tokopedia.com/sellacraft;Sellacraft_NEW;;Bandar Lampung;;Tokopedia;
972;https://www.tokopedia.com/sefti-tapis;Sefti tapis;;Bandar Lampung;;Tokopedia;
973;https://www.tokopedia.com/toko-tapis-rani-bordir;toko tapis rani bordir;;Kab. Lampung Utara;;Tokopedia;
974;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
975;https://www.tokopedia.com/snailycraft;Maharani tapis lampung;;Bandar Lampung;;Tokopedia;
976;https://www.tokopedia.com/supplier-tapis;Supplier tapis;;Kab. Pesawaran;;Tokopedia;
977;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
978;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
979;https://www.tokopedia.com/sefti-tapis;Sefti tapis;;Bandar Lampung;;Tokopedia;
980;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
981;https://www.tokopedia.com/seftia-sahwan-tapis-lampung;Seftia sahwan tapis lampung;;Bandar Lampung;;Tokopedia;
982;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
983;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
984;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
985;https://www.tokopedia.com/sefti-tapis;Sefti tapis;;Bandar Lampung;;Tokopedia;
986;https://www.tokopedia.com/sefti-tapis;Sefti tapis;;Bandar Lampung;;Tokopedia;
987;https://www.tokopedia.com/rktl;Rumah Kaos Tapis Lampung;;Metro;;Tokopedia;
988;https://www.tokopedia.com/sefti-tapis;Sefti tapis;;Bandar Lampung;;Tokopedia;
989;https://www.tokopedia.com/sellacraft;Sellacraft_NEW;;Bandar Lampung;;Tokopedia;
990;https://www.tokopedia.com/snailycraft;Maharani tapis lampung;;Bandar Lampung;;Tokopedia;
991;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
992;https://www.tokopedia.com/sambordir-tapis-lampung;SamBordir Tapis Lampung;;Bandar Lampung;;Tokopedia;
993;https://www.tokopedia.com/seftia-sahwan-tapis-lampung;Seftia sahwan tapis lampung;;Bandar Lampung;;Tokopedia;
994;https://www.tokopedia.com/sefti-tapis;Sefti tapis;;Bandar Lampung;;Tokopedia;
995;https://www.tokopedia.com/snailycraft;Maharani tapis lampung;;Bandar Lampung;;Tokopedia;
996;https://www.tokopedia.com/sellacraft;Sellacraft_NEW;;Bandar Lampung;;Tokopedia;
997;https://www.tokopedia.com/sellacraft;Sellacraft_NEW;;Bandar Lampung;;Tokopedia;
998;https://www.tokopedia.com/sefti-tapis;Sefti tapis;;Bandar Lampung;;Tokopedia;
999;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1000;https://www.tokopedia.com/sefti-tapis;Sefti tapis;;Bandar Lampung;;Tokopedia;
1001;https://www.tokopedia.com/nitapis-lampung;Nitapis lampung;;Bandar Lampung;;Tokopedia;
1002;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1003;https://www.tokopedia.com/tapisinaja-k4;TapisinAja K4;;Bandar Lampung;;Tokopedia;
1004;https://www.tokopedia.com/sella-tapis;Sella Tapis;;Bandar Lampung;;Tokopedia;
1005;https://www.tokopedia.com/seftia-sahwan-tapis-lampung;Seftia sahwan tapis lampung;;Bandar Lampung;;Tokopedia;
1006;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1007;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1008;https://www.tokopedia.com/snailycraft;Maharani tapis lampung;;Bandar Lampung;;Tokopedia;
1009;https://www.tokopedia.com/sella-tapis;Sella Tapis;;Bandar Lampung;;Tokopedia;
1010;https://www.tokopedia.com/rajawijaya;rajawijaya;;Kab. Lampung Tengah;;Tokopedia;
1011;https://www.tokopedia.com/rktl;Rumah Kaos Tapis Lampung;;Metro;;Tokopedia;
1012;https://www.tokopedia.com/sellacraft;Sellacraft_NEW;;Bandar Lampung;;Tokopedia;
1013;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1014;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1015;https://www.tokopedia.com/sella-tapis;Sella Tapis;;Bandar Lampung;;Tokopedia;
1016;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1017;https://www.tokopedia.com/sella-tapis;Sella Tapis;;Bandar Lampung;;Tokopedia;
1018;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1019;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1020;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1021;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1022;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1023;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1024;https://www.tokopedia.com/sefti-tapis;Sefti tapis;;Bandar Lampung;;Tokopedia;
1025;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1026;https://www.tokopedia.com/archive-samboraz-1718150;Fadilah Bordir Tapis Lampung;;Bandar Lampung;;Tokopedia;
1027;https://www.tokopedia.com/lastshot;Lastshot;;Kab. Lampung Selatan;;Tokopedia;
1028;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1029;https://www.tokopedia.com/sambordir-tapis-lampung;SamBordir Tapis Lampung;;Bandar Lampung;;Tokopedia;
1030;https://www.tokopedia.com/archive-samboraz-1718150;Fadilah Bordir Tapis Lampung;;Bandar Lampung;;Tokopedia;
1031;https://www.tokopedia.com/sefti-tapis;Sefti tapis;;Bandar Lampung;;Tokopedia;
1032;https://www.tokopedia.com/rateusinar;RateuSinar;;Kab. Lampung Timur;;Tokopedia;
1033;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1034;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1035;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1036;https://www.tokopedia.com/seftia-sahwan-tapis-lampung;Seftia sahwan tapis lampung;;Bandar Lampung;;Tokopedia;
1037;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1038;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1039;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1040;https://www.tokopedia.com/snailycraft;Maharani tapis lampung;;Bandar Lampung;;Tokopedia;
1041;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1042;https://www.tokopedia.com/seftia-sahwan-tapis-lampung;Seftia sahwan tapis lampung;;Bandar Lampung;;Tokopedia;
1043;https://www.tokopedia.com/sellacraft;Sellacraft_NEW;;Bandar Lampung;;Tokopedia;
1044;https://www.tokopedia.com/archive--oema--163073877;-oema-;;Bandar Lampung;;Tokopedia;
1045;https://www.tokopedia.com/sefti-tapis;Sefti tapis;;Bandar Lampung;;Tokopedia;
1046;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1047;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1048;https://www.tokopedia.com/archive--oema--163073877;-oema-;;Bandar Lampung;;Tokopedia;
1049;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1050;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1051;https://www.tokopedia.com/snailycraft;Maharani tapis lampung;;Bandar Lampung;;Tokopedia;
1052;https://www.tokopedia.com/nitapis-lampung;Nitapis lampung;;Bandar Lampung;;Tokopedia;
1053;https://www.tokopedia.com/sefti-tapis;Sefti tapis;;Bandar Lampung;;Tokopedia;
1054;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1055;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1056;https://www.tokopedia.com/-2-372;𝗔𝘀𝗶𝗵𝗰𝗿𝗮𝗳𝘁𝗹𝗮𝗺𝗽𝘂𝗻𝗴 2;;Bandar Lampung;;Tokopedia;
1057;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1058;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1059;https://www.tokopedia.com/desti-tapis;desti tapis;;Bandar Lampung;;Tokopedia;
1060;https://www.tokopedia.com/sefti-tapis;Sefti tapis;;Bandar Lampung;;Tokopedia;
1061;https://www.tokopedia.com/sella-tapis;Sella Tapis;;Bandar Lampung;;Tokopedia;
1062;https://www.tokopedia.com/snailycraft;Maharani tapis lampung;;Bandar Lampung;;Tokopedia;
1063;https://www.tokopedia.com/sefti-tapis;Sefti tapis;;Bandar Lampung;;Tokopedia;
1064;https://www.tokopedia.com/nitapis-lampung;Nitapis lampung;;Bandar Lampung;;Tokopedia;
1065;https://www.tokopedia.com/sefti-tapis;Sefti tapis;;Bandar Lampung;;Tokopedia;
1066;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1067;https://www.tokopedia.com/sella-tapis;Sella Tapis;;Bandar Lampung;;Tokopedia;
1068;https://www.tokopedia.com/seftia-sahwan-tapis-lampung;Seftia sahwan tapis lampung;;Bandar Lampung;;Tokopedia;
1069;https://www.tokopedia.com/sefti-tapis;Sefti tapis;;Bandar Lampung;;Tokopedia;
1070;https://www.tokopedia.com/-2-372;𝗔𝘀𝗶𝗵𝗰𝗿𝗮𝗳𝘁𝗹𝗮𝗺𝗽𝘂𝗻𝗴 2;;Bandar Lampung;;Tokopedia;
1071;https://www.tokopedia.com/-2-372;𝗔𝘀𝗶𝗵𝗰𝗿𝗮𝗳𝘁𝗹𝗮𝗺𝗽𝘂𝗻𝗴 2;;Bandar Lampung;;Tokopedia;
1072;https://www.tokopedia.com/sefti-tapis;Sefti tapis;;Bandar Lampung;;Tokopedia;
1073;https://www.tokopedia.com/snailycraft;Maharani tapis lampung;;Bandar Lampung;;Tokopedia;
1074;https://www.tokopedia.com/sefti-tapis;Sefti tapis;;Bandar Lampung;;Tokopedia;
1075;https://www.tokopedia.com/supplier-tapis;Supplier tapis;;Kab. Pesawaran;;Tokopedia;
1076;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1077;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1078;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1079;https://www.tokopedia.com/seftia-sahwan-tapis-lampung;Seftia sahwan tapis lampung;;Bandar Lampung;;Tokopedia;
1080;https://www.tokopedia.com/sellacraft;Sellacraft_NEW;;Bandar Lampung;;Tokopedia;
1081;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1082;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1083;https://www.tokopedia.com/sella-tapis;Sella Tapis;;Bandar Lampung;;Tokopedia;
1084;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1085;https://www.tokopedia.com/sella-tapis;Sella Tapis;;Bandar Lampung;;Tokopedia;
1086;https://www.tokopedia.com/sellacraft;Sellacraft_NEW;;Bandar Lampung;;Tokopedia;
1087;https://www.tokopedia.com/sefti-tapis;Sefti tapis;;Bandar Lampung;;Tokopedia;
1088;https://www.tokopedia.com/sella-tapis;Sella Tapis;;Bandar Lampung;;Tokopedia;
1089;https://www.tokopedia.com/archive-samboraz-1718150;Fadilah Bordir Tapis Lampung;;Bandar Lampung;;Tokopedia;
1090;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1091;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1092;https://www.tokopedia.com/sellacraft;Sellacraft_NEW;;Bandar Lampung;;Tokopedia;
1093;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1094;https://www.tokopedia.com/sefti-tapis;Sefti tapis;;Bandar Lampung;;Tokopedia;
1095;https://www.tokopedia.com/sella-tapis;Sella Tapis;;Bandar Lampung;;Tokopedia;
1096;https://www.tokopedia.com/sella-tapis;Sella Tapis;;Bandar Lampung;;Tokopedia;
1097;https://www.tokopedia.com/sellacraft;Sellacraft_NEW;;Bandar Lampung;;Tokopedia;
1098;https://www.tokopedia.com/sellacraft;Sellacraft_NEW;;Bandar Lampung;;Tokopedia;
1099;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1100;https://www.tokopedia.com/sefti-tapis;Sefti tapis;;Bandar Lampung;;Tokopedia;
1101;https://www.tokopedia.com/sefti-tapis;Sefti tapis;;Bandar Lampung;;Tokopedia;
1102;https://www.tokopedia.com/sellacraft;Sellacraft_NEW;;Bandar Lampung;;Tokopedia;
1103;https://www.tokopedia.com/sefti-tapis;Sefti tapis;;Bandar Lampung;;Tokopedia;
1104;https://www.tokopedia.com/snailycraft;Maharani tapis lampung;;Bandar Lampung;;Tokopedia;
1105;https://www.tokopedia.com/sefti-tapis;Sefti tapis;;Bandar Lampung;;Tokopedia;
1106;https://www.tokopedia.com/sella-tapis;Sella Tapis;;Bandar Lampung;;Tokopedia;
1107;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1108;https://www.tokopedia.com/sefti-tapis;Sefti tapis;;Bandar Lampung;;Tokopedia;
1109;https://www.tokopedia.com/archive--oema--163073877;-oema-;;Bandar Lampung;;Tokopedia;
1110;https://www.tokopedia.com/sellacraft;Sellacraft_NEW;;Bandar Lampung;;Tokopedia;
1111;https://www.tokopedia.com/sella-tapis;Sella Tapis;;Bandar Lampung;;Tokopedia;
1112;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1113;https://www.tokopedia.com/sella-tapis;Sella Tapis;;Bandar Lampung;;Tokopedia;
1114;https://www.tokopedia.com/seftia-sahwan-tapis-lampung;Seftia sahwan tapis lampung;;Bandar Lampung;;Tokopedia;
1115;https://www.tokopedia.com/sellacraft;Sellacraft_NEW;;Bandar Lampung;;Tokopedia;
1116;https://www.tokopedia.com/nitapis-lampung;Nitapis lampung;;Bandar Lampung;;Tokopedia;
1117;https://www.tokopedia.com/supplier-tapis;Supplier tapis;;Kab. Pesawaran;;Tokopedia;
1118;https://www.tokopedia.com/sambordir-tapis-lampung;SamBordir Tapis Lampung;;Bandar Lampung;;Tokopedia;
1119;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1120;https://www.tokopedia.com/nitapis-lampung;Nitapis lampung;;Bandar Lampung;;Tokopedia;
1121;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1122;https://www.tokopedia.com/sella-tapis;Sella Tapis;;Bandar Lampung;;Tokopedia;
1123;https://www.tokopedia.com/icha-tapislampung;Icha Tapislampung;;Kab. Pesawaran;;Tokopedia;
1124;https://www.tokopedia.com/nitapis-lampung;Nitapis lampung;;Bandar Lampung;;Tokopedia;
1125;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1126;https://www.tokopedia.com/sambordir-tapis-lampung;SamBordir Tapis Lampung;;Bandar Lampung;;Tokopedia;
1127;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1128;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1129;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1130;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1131;https://www.tokopedia.com/snailycraft;Maharani tapis lampung;;Bandar Lampung;;Tokopedia;
1132;https://www.tokopedia.com/-2-372;𝗔𝘀𝗶𝗵𝗰𝗿𝗮𝗳𝘁𝗹𝗮𝗺𝗽𝘂𝗻𝗴 2;;Bandar Lampung;;Tokopedia;
1133;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1134;https://www.tokopedia.com/sella-tapis;Sella Tapis;;Bandar Lampung;;Tokopedia;
1135;https://www.tokopedia.com/guba-galery-tapis;Guba Galery Tapis;;Kab. Lampung Tengah;;Tokopedia;
1136;https://www.tokopedia.com/rktl;Rumah Kaos Tapis Lampung;;Metro;;Tokopedia;
1137;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1138;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1139;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
1140;https://www.tokopedia.com/sefti-tapis;Sefti tapis;;Bandar Lampung;;Tokopedia;
1141;https://www.tokopedia.com/snailycraft;Maharani tapis lampung;;Bandar Lampung;;Tokopedia;
1142;https://www.tokopedia.com/berlian-tapis;BERLIAN TAPIS;;Kab. Pesawaran;;Tokopedia;
1143;https://www.tokopedia.com/samisutra;SAMI SUTRA;;Bandar Lampung;;Tokopedia;
